"","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld"
"Intercept",-12.7518537936257,0.44499835656478,-13.7001500277255,-12.726348958696,-11.9447455489143,-12.6753642288433,2.70166118609473e-06
"sal",1.54897853129772,0.438738135775663,0.73149512515351,1.53351006158991,2.45347182798412,1.50267835667069,2.64457888327443e-06
"dist",-1.83709820865088,0.26243641528742,-2.37612324572557,-1.8287006003172,-1.34551200538639,-1.81216131201413,2.18179674856044e-06
"ph",0.00045303101680045,0.269563587303627,-0.491360252873769,-0.0133379254862748,0.569765607018669,-0.0403194599155724,3.04575389288976e-06
"sigma",0.590700204663572,0.0928541990151703,0.428956433405257,0.583436770637339,0.792918037290092,NA,NA
"range",663.062702445678,220.857684594934,330.279194988846,629.034925135285,1189.78048454452,NA,NA
"temp_sd",1.45981961314602,0.980022629857228,0.321360653330166,1.22044051580784,3.97856626335792,NA,NA
