"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","recordedBy","catalogNumber","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identificationRemarks","identifiedBy","identificationID","occurrenceRemarks","informationWithheld","lifeStage","projectId","individualCount","depth","institutionKey","eventID","habitat","http://rs.tdwg.org/dwc/terms/organismQuantity","institutionID","locality","fieldNumber","preparations","disposition","samplingProtocol","footprintWKT","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","infraspecificEpithet","eventRemarks","depthAccuracy","collectionID","collectionKey","higherGeography","dynamicProperties","georeferenceSources","continent","waterBody","recordNumber","endDayOfYear","materialSampleID","type","locationID","startDayOfYear","higherClassification","parentEventID","islandGroup","samplingEffort","vernacularName","locationRemarks","georeferencedDate","georeferencedBy","island","ownerInstitutionCode","elevation","elevationAccuracy","namePublishedInYear","language","acceptedNameUsage","verbatimCoordinateSystem","bibliographicCitation","parentNameUsage","establishmentMeans","georeferenceVerificationStatus","accessRights","locationAccordingTo","higherGeographyID","nomenclaturalCode","georeferenceProtocol","verbatimSRS","georeferenceRemarks","otherCatalogNumbers","name","municipality","taxonConceptID","associatedSequences","organismID","previousIdentifications","identificationQualifier","organismQuantity","organismQuantityType","sampleSizeUnit","sampleSizeValue","fieldNotes","http://rs.tdwg.org/dwc/terms/organismQuantityType","http://rs.tdwg.org/dwc/terms/sampleSizeValue","http://rs.tdwg.org/dwc/terms/sampleSizeUnit","programmeAcronym","sex","dataGeneralizations","verbatimElevation","coordinatePrecision","verbatimDepth","taxonRemarks","associatedOccurrences","associatedTaxa","associatedReferences","parentNameUsageID","identificationReferences","typeStatus","earliestAgeOrLowestStage","formation","lithostratigraphicTerms","verbatimTaxonRank"
"899154667","Lytechinus variegatus (Lamarck, 1816)",25.023483,-83.101067,"cdround,colmafu,inmafu","85b1cfb6-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","12fadca0-d638-416d-8cee-6f29ef37a249","US","DWC_ARCHIVE","2021-10-12T21:29:41.668+00:00","2021-10-12T21:37:51.130+00:00",370,"8483a1f0-1032-11db-ae00-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,NA,"Florida",2001,6,11,"2001-06-11T00:00:00","2021-04-27T17:49:50.000+00:00","2021-10-12T21:37:51.130+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Echinoidea","US","United States of America",NA,"CBAD5E3F-1459-47A0-B94D-85E6D10B873A",NA,NA,NA,NA,"Invertebrate Zoology","899154667","CBAD5E3F-1459-47A0-B94D-85E6D10B873A",NA,"Snelson, B.","514-Echinodermata",NA,"UF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab8b25c4-f95e-437b-82df-5aed3c9031ec",NA,NA,NA,NA,"West of Cape Sable",NA,"75% ethanol - 1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4730346d-0a5b-454c-accd-b9ac7bdf8445","USA, Florida","project=DigIn",NA,"NORTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252508542","Lytechinus variegatus (Lamarck, 1816)",-23.374972,-44.899556,"cdround,gass84,osiic,diffown","e9f3638b-a222-488e-aa58-7f13ae54e718","d073b448-6b80-4364-8c38-18d08b88797f","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2021-10-05T12:20:44.914+00:00","2021-10-05T12:21:29.644+00:00",273,"8595cd50-87c0-11dc-bb35-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,NA,"São Paulo",2001,6,8,"2001-06-08T00:00:00","2020-08-18T18:02:36.000+00:00","2021-10-05T12:21:29.644+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Echinoidea","BR","Brazil","ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP","BRA:ZUEC:ZUEC-ECH:48",NA,NA,"ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP",NA,"ZUEC-ECH","2252508542","BRA:ZUEC:ZUEC-ECH:48",NA,"Adilson Fransozo","48",NA,"ZUEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"Ilhas dos Porcos","Fronde 10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Universidade Estadual de Campinas",NA,NA,NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)","Ubatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252509141","Lytechinus variegatus (Lamarck, 1816)",-23.374972,-44.899556,"cdround,gass84,osiic,diffown","e9f3638b-a222-488e-aa58-7f13ae54e718","d073b448-6b80-4364-8c38-18d08b88797f","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2021-10-05T12:20:44.914+00:00","2021-10-05T12:21:29.624+00:00",273,"8595cd50-87c0-11dc-bb35-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,NA,"São Paulo",2001,6,8,"2001-06-08T00:00:00","2020-08-18T18:02:37.000+00:00","2021-10-05T12:21:29.624+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Echinoidea","BR","Brazil","ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP","BRA:ZUEC:ZUEC-ECH:51",NA,NA,"ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP",NA,"ZUEC-ECH","2252509141","BRA:ZUEC:ZUEC-ECH:51",NA,"Adilson Fransozo","51",NA,"ZUEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"Ilhas dos Porcos","Fronde 11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Universidade Estadual de Campinas",NA,NA,NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)","Ubatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252508537","Lytechinus variegatus (Lamarck, 1816)",-23.606944,-45.286111,"cdround,gass84,osiic,diffown","e9f3638b-a222-488e-aa58-7f13ae54e718","d073b448-6b80-4364-8c38-18d08b88797f","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2021-10-05T12:20:44.914+00:00","2021-10-05T12:21:29.739+00:00",273,"8595cd50-87c0-11dc-bb35-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,NA,"São Paulo",2001,7,28,"2001-07-28T00:00:00","2020-08-18T18:02:37.000+00:00","2021-10-05T12:21:29.739+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Echinoidea","BR","Brazil","ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP","BRA:ZUEC:ZUEC-ECH:60",NA,NA,"ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP",NA,"ZUEC-ECH","2252508537","BRA:ZUEC:ZUEC-ECH:60",NA,"Adilson Fransozo","60",NA,"ZUEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"55i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Universidade Estadual de Campinas",NA,NA,NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)","Caraguatatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252509345","Lytechinus variegatus (Lamarck, 1816)",-23.392222,-44.8575,"cdround,gass84,osiic,diffown","e9f3638b-a222-488e-aa58-7f13ae54e718","d073b448-6b80-4364-8c38-18d08b88797f","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2021-10-05T12:20:44.914+00:00","2021-10-05T12:21:29.661+00:00",273,"8595cd50-87c0-11dc-bb35-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,NA,"São Paulo",2001,7,23,"2001-07-23T00:00:00","2020-08-18T18:02:36.000+00:00","2021-10-05T12:21:29.661+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Echinoidea","BR","Brazil","ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP","BRA:ZUEC:ZUEC-ECH:42",NA,NA,"ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP",NA,"ZUEC-ECH","2252509345","BRA:ZUEC:ZUEC-ECH:42",NA,"Adilson Fransozo","42",NA,"ZUEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"59i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Universidade Estadual de Campinas",NA,NA,NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)","Ubatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252508962","Lytechinus variegatus (Lamarck, 1816)",-23.415556,-44.859444,"cdround,gass84,osiic,diffown","e9f3638b-a222-488e-aa58-7f13ae54e718","d073b448-6b80-4364-8c38-18d08b88797f","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2021-10-05T12:20:44.914+00:00","2021-10-05T12:21:29.613+00:00",273,"8595cd50-87c0-11dc-bb35-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,NA,"São Paulo",2001,8,25,"2001-08-25T00:00:00","2020-08-18T18:02:37.000+00:00","2021-10-05T12:21:29.613+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Echinoidea","BR","Brazil","ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP","BRA:ZUEC:ZUEC-ECH:59",NA,NA,"ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP",NA,"ZUEC-ECH","2252508962","BRA:ZUEC:ZUEC-ECH:59",NA,"Adilson Fransozo","59",NA,"ZUEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"61i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Universidade Estadual de Campinas",NA,NA,NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)","Ubatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252508529","Lytechinus variegatus (Lamarck, 1816)",-23.374722,-44.899444,"cdround,gass84,osiic,diffown","e9f3638b-a222-488e-aa58-7f13ae54e718","d073b448-6b80-4364-8c38-18d08b88797f","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2021-10-05T12:20:44.914+00:00","2021-10-05T12:21:29.690+00:00",273,"8595cd50-87c0-11dc-bb35-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,NA,"São Paulo",2001,10,8,"2001-10-08T00:00:00","2020-08-18T18:02:36.000+00:00","2021-10-05T12:21:29.690+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Echinoidea","BR","Brazil","ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP","BRA:ZUEC:ZUEC-ECH:47",NA,NA,"ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP",NA,"ZUEC-ECH","2252508529","BRA:ZUEC:ZUEC-ECH:47",NA,"Adilson Fransozo","47",NA,"ZUEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"Ilhas dos Porcos","Fronde 4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Universidade Estadual de Campinas",NA,NA,NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)","Ubatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252508871","Lytechinus variegatus (Lamarck, 1816)",-23.374722,-44.899444,"cdround,gass84,osiic,diffown","e9f3638b-a222-488e-aa58-7f13ae54e718","d073b448-6b80-4364-8c38-18d08b88797f","b38ff2b7-c8af-454e-b5af-ee760f0d5bca","BR","DWC_ARCHIVE","2021-10-05T12:20:44.914+00:00","2021-10-05T12:21:29.692+00:00",273,"8595cd50-87c0-11dc-bb35-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,NA,"São Paulo",2001,10,18,"2001-10-18T00:00:00","2020-08-18T18:02:36.000+00:00","2021-10-05T12:21:29.692+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Echinoidea","BR","Brazil","ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP","BRA:ZUEC:ZUEC-ECH:46",NA,NA,"ZUEC-ECH - Coleção de Echinoidea do Museu de Zoologia da UNICAMP",NA,"ZUEC-ECH","2252508871","BRA:ZUEC:ZUEC-ECH:46",NA,"Adilson Fransozo","46",NA,"ZUEC",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"Ilhas dos Porcos","Fronde 9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Universidade Estadual de Campinas",NA,NA,NA,"pt",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)","Ubatuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993586654","Lytechinus variegatus (Lamarck, 1816)",13.362367,-81.414278,"cdround","f13e2caf-5093-4f9a-9de6-e38775b5a737","f072f648-b8a4-47a0-9e1c-89d790645b5a","73ebc470-17bd-4130-a880-1be5cfb16e4d","CO","DWC_ARCHIVE","2021-09-07T05:27:17.096+00:00","2021-09-23T18:17:08.184+00:00",18,"f072f648-b8a4-47a0-9e1c-89d790645b5a","HUMAN_OBSERVATION","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,NA,"Archipiélago de San Andrés, Providencia y Santa Catalina",2001,10,25,"2001-10-25T00:00:00",NA,"2021-09-23T18:17:08.184+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Echinoidea","CO","Colombia",NA,"INVEMAR:SIMAC:InvVag:SFE-1:2001:S1:000286",NA,"2001/10/25","Sistema de Monitoreo de Arrecifes Coralinos - SIMAC 2001","San Felipe 1",NA,"2993586654","INVEMAR:SIMAC:InvVag:SFE-1:2001:S1:000286",NA,"Valeria Pizarro | Sonia Bejarano",NA,NA,"Instituto de Investigaciones Marinas y Costeras “José Benito Vives de Andréis” (Invemar)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,"INVEMAR:SIMAC:InvVag:SFE-1:2001-10-25","Area coralina","3","800250062-0","Reserva de Biosfera Sea Flower, San Felipe Estación SFE 1",NA,NA,NA,"Protocolo SIMAC - Abundancia de invertebrados vágiles",NA,"Providencia",NA,NA,"INVEMAR:SIMAC:2001",NA,NA,"Nivel profundidad somero.",1.5,NA,NA,NA,NA,NA,"SOUTH_AMERICA","Mar Caribe",NA,NA,NA,"Evento","http://marineregions.org/mrgid/25303",NA,NA,"INVEMAR:SIMAC:InvVag:SFE","Archipiélago de San Andrés, Providencia y Santa Catalina","5 transectos X 3 parcelas= 15 transectos","Erizo",NA,NA,NA,"Providencia",NA,NA,NA,NA,"es",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ICZN",NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)",NA,NA,NA,NA,"Lytechinus variegatus",NA,3,"Individuos","metros cuadrados",20,"El número junto a letra que indica la parcela (S, M, P) corresponde al transecto evaluado.","Individuos","20","metros cuadrados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2630862138","Lytechinus variegatus (Lamarck, 1816)",19.79445,-90.623111,"cdround,gass84,gdativ,typstativ,osiic,inmano","e6dc2144-bccb-4ac0-95f8-935d32c6144b","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","MX","DWC_ARCHIVE","2021-09-10T23:56:53.883+00:00","2021-09-23T18:40:44.974+00:00",62,"ff90b050-c256-11db-b71b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,80,"Campeche",2000,8,18,"2000-08-18T00:00:00","2021-03-19T00:00:00.000+00:00","2021-09-23T18:40:44.974+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Echinoidea","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:ICMyL-UNAM:CNE:4.16.72:e7c85c44e327022dc579a28fbb74a50f",NA,NA,"Actualización del catálogo de los Equinodermos Recientes de México (Fase III)",NA,"CNE","2630862138","urn:catalog:ICMyL-UNAM:CNE:4.16.72:e7c85c44e327022dc579a28fbb74a50f","96d62410734aa1b57c9c48d7626f53b0","C. Ulloa; F. Vega; B. Santacruz; F. González; E. Teyssier-Teutli; A. Durán-González","4.16.72",NA,"ICMyL-UNAM",NA,NA,NA,"A. Durán-González","8131",NA,NA,NA,"SNIB-HA018-HA0181705_SIB2017.12.01-ND",3,0,NA,NA,NA,NA,"258","Playa Bonita, Campeche, México","7920","Seco",NA,NA,NA,"CAMPECHE",NA,"Echinus variegatus","e7c85c44e327022dc579a28fbb74a50f","Mortensen, 1943",NA,NA,0,"591",NA,NA,"Otros Datos Ejemplar / Capturista: tvb Otros Datos Ejemplar / FechaCapturaEjemplar: 30/05/2007 12:22:04 p.m.","Mapa",NA,NA,NA,NA,NA,"Event","493","231","Animalia; Echinodermata; Echinoidea; Camarodonta; Toxopneustidae; Lytechinus",NA,NA,NA,"erizo de mar",NA,NA,NA,NA,"Instituto de Ciencias del Mar y Limnología, Unidad Académica Ciudad Universitaria, Universidad Nacional Autónoma de México",0,0,"1816","es","Lytechinus variegatus","grados minutos segundos","Laguarda-Figueras A., F. A. Solís-Marín, y A. A. Caballero-Ochoa. 2017. Actualización del Catálogo de los Equinodermos Recientes de México (Fase III). Instituto de Ciencias del Mar y Limnología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos HA018, Z002, HJ024, HJ019, DC016, S091 y G010. Ciudad de México","Lytechinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899471783","Lytechinus variegatus (Lamarck, 1816)",28.124167,-82.995,"cdround,colmafu,inmafu","85b1cfb6-f762-11e1-a439-00145eb45e9a","8483a1f0-1032-11db-ae00-b8a03c50a862","12fadca0-d638-416d-8cee-6f29ef37a249","US","DWC_ARCHIVE","2021-10-12T21:29:41.668+00:00","2021-10-12T21:38:01.830+00:00",370,"8483a1f0-1032-11db-ae00-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278884,1,50,221,5964707,9721,2278883,2278884,2278884,"Lytechinus variegatus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Lytechinus","Lytechinus variegatus","Lytechinus","variegatus","SPECIES","ACCEPTED",NA,NA,"Florida",1999,3,27,"1999-03-27T00:00:00","2021-04-27T18:43:02.000+00:00","2021-10-12T21:38:01.830+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode",FALSE,"WGS84","Echinoidea","US","United States of America",NA,"F7DF83F4-DC41-4305-83E6-81E28C883B51",NA,NA,NA,NA,"Invertebrate Zoology","899471783","F7DF83F4-DC41-4305-83E6-81E28C883B51",NA,"Herrera, J.; Hill, S.","2041-Echinodermata",NA,"UF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ab8b25c4-f95e-437b-82df-5aed3c9031ec",NA,NA,NA,NA,"Off Tarpon Springs, Gulf of Mexico","102490","75% ethanol - 5",NA,NA,NA,"Pinellas County",NA,NA,NA,NA,NA,NA,NA,NA,"4730346d-0a5b-454c-accd-b9ac7bdf8445","USA, Florida, Pinellas County","project=DigIn",NA,"NORTH_AMERICA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lytechinus variegatus (Lamarck, 1816)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
