"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","isInCluster","geodeticDatum","class","countryCode","country","rightsHolder","identifier","http://unknown.org/nick","verbatimEventDate","datasetName","gbifID","verbatimLocality","collectionCode","occurrenceID","taxonID","catalogNumber","recordedBy","http://unknown.org/occurrenceDetails","institutionCode","rights","eventTime","identifiedBy","identificationID","depth","eventID","footprintWKT","county","identificationVerificationStatus","originalNameUsage","datasetID","nameAccordingTo","occurrenceRemarks","elevation","elevationAccuracy","depthAccuracy","continent","organismQuantity","organismQuantityType","http://rs.tdwg.org/dwc/terms/organismQuantity","institutionID","verbatimSRS","municipality","locality","type","preparations","vernacularName","nameAccordingToID","http://rs.tdwg.org/dwc/terms/organismQuantityType","parentEventID","waterBody","habitat","higherGeography","dynamicProperties","fieldNumber","language","verbatimDepth","locationRemarks","ownerInstitutionCode","bibliographicCitation","sampleSizeUnit","sampleSizeValue","samplingEffort","eventRemarks","fieldNotes","http://rs.tdwg.org/dwc/terms/sampleSizeValue","nomenclaturalCode","island","http://rs.tdwg.org/dwc/terms/sampleSizeUnit","previousIdentifications","locationID","samplingProtocol","name","individualCount","islandGroup","georeferencedDate","recordNumber","georeferencedBy","collectionID","informationWithheld","institutionKey","collectionKey","endDayOfYear","startDayOfYear","associatedSequences","higherClassification","materialSampleID","disposition","projectId","locationAccordingTo","higherGeographyID","identificationRemarks","georeferenceProtocol","georeferenceVerificationStatus","verbatimCoordinateSystem","georeferenceRemarks","otherCatalogNumbers","accessRights","lifeStage","establishmentMeans","georeferenceSources","namePublishedInYear","acceptedNameUsage","parentNameUsage","programmeAcronym","dataGeneralizations","verbatimElevation","associatedReferences","http://unknown.org/combinationAuthors","http://unknown.org/verbatimScientificName","http://unknown.org/canonicalName","verbatimLabel","http://unknown.org/combinationYear","associatedOccurrences","associatedTaxa","parentNameUsageID","identificationReferences","created","taxonRemarks"
"2630862920","Tripneustes ventricosus (Lamarck, 1816)",20.858333,-86.858333,"cdround,gass84,gdativ,typstativ,osiic,ambcol,inmano","e6dc2144-bccb-4ac0-95f8-935d32c6144b","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","MX","DWC_ARCHIVE","2020-12-09T13:03:09.700+00:00","2020-12-15T17:09:13.946+00:00",1,"ff90b050-c256-11db-b71b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278879,1,50,221,5964707,9721,2278876,2278879,2278879,"Tripneustes ventricosus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Tripneustes","Tripneustes ventricosus","Tripneustes","ventricosus","SPECIES","ACCEPTED",NA,NA,"Quintana roo",1970,8,9,"1970-08-09T00:00:00","2019-12-20T00:00:00.000+00:00","2020-12-15T17:09:13.946+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Echinoidea","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:NMNH-SI:USNM:USNM E 26972:72a9f60036fdedc8db935bbca116a264",NA,NA,"Actualización del catálogo de los Equinodermos Recientes de México (Fase III)","2630862920",NA,"USNM","urn:catalog:NMNH-SI:USNM:USNM E 26972:72a9f60036fdedc8db935bbca116a264","7bfb9280f0d46f56a66ae2c8e76d5fc3","USNM E 26972","M. E. Downey",NA,"NMNH-SI",NA,NA,"C. Gust","3477",0,NA,NA,"BENITO JUAREZ",NA,"Echinus ventricosus","72a9f60036fdedc8db935bbca116a264","Mortensen, 1943",NA,0,0,0,NA,NA,NA,NA,"348",NA,NA,"Puerto Morelos, Quintana Roo, Caribbean Sea, Mexico","Event","Alcohol al 70%","erizo de mar",NA,NA,NA,NA,NA,NA,"Otros Datos Ejemplar / Capturista: amm Otros Datos Ejemplar / FechaCapturaEjemplar: 12/01/2007 03:49:37 p.m.","290412","es",NA,NA,"National Museum of Natural History, Smithsonian Institution","Laguarda-Figueras A., F. A. Solís-Marín, y A. A. Caballero-Ochoa. 2017. Actualización del Catálogo de los Equinodermos Recientes de México (Fase III). Instituto de Ciencias del Mar y Limnología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos HA018, Z002, HJ024, HJ019, DC016, S091 y G010. Ciudad de México",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"380",NA,"Tripneustes ventricosus (Lamarck, 1816)",1,NA,NA,NA,NA,"4402",NA,NA,NA,NA,"221",NA,"Animalia; Echinodermata; Echinoidea; Camarodonta; Toxopneustidae; Tripneustes",NA,NA,"SNIB-HA018-HA0181705_SIB2017.12.01-ND",NA,NA,NA,NA,NA,"grados minutos segundos",NA,NA,NA,NA,NA,"Mapa","1816","Tripneustes ventricosus","Tripneustes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2630866520","Tripneustes ventricosus (Lamarck, 1816)",20.858333,-86.858333,"cdround,gass84,gdativ,typstativ,osiic,ambcol,inmano","e6dc2144-bccb-4ac0-95f8-935d32c6144b","ff90b050-c256-11db-b71b-b8a03c50a862","e081c7d7-2dab-42fd-94c4-9f275767fe7d","MX","DWC_ARCHIVE","2020-12-09T13:03:09.700+00:00","2020-12-15T17:09:14.436+00:00",1,"ff90b050-c256-11db-b71b-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278879,1,50,221,5964707,9721,2278876,2278879,2278879,"Tripneustes ventricosus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Tripneustes","Tripneustes ventricosus","Tripneustes","ventricosus","SPECIES","ACCEPTED",NA,NA,"Quintana roo",1970,8,10,"1970-08-10T00:00:00","2019-12-20T00:00:00.000+00:00","2020-12-15T17:09:14.436+00:00",NA,"http://creativecommons.org/licenses/by/4.0/legalcode",FALSE,"WGS84","Echinoidea","MX","Mexico","Comisión Nacional para el Conocimiento y Uso de la Biodiversidad (CONABIO)","urn:catalog:NMNH-SI:USNM:USNM E 26684:113b9b49108029b4a3b6d2b45b31a680",NA,NA,"Actualización del catálogo de los Equinodermos Recientes de México (Fase III)","2630866520",NA,"USNM","urn:catalog:NMNH-SI:USNM:USNM E 26684:113b9b49108029b4a3b6d2b45b31a680","7bfb9280f0d46f56a66ae2c8e76d5fc3","USNM E 26684","M. E. Downey",NA,"NMNH-SI",NA,NA,"C. Gust","3469",0,NA,NA,"BENITO JUAREZ",NA,"Echinus ventricosus","113b9b49108029b4a3b6d2b45b31a680","Mortensen, 1943",NA,0,0,0,NA,NA,NA,NA,"348",NA,NA,"Puerto Morelos, Quintana Roo, Caribbean Sea, Mexico","Event","Alcohol al 70%","erizo de mar",NA,NA,NA,NA,NA,NA,"Sustrato / Pasto marino (Thalassia) Otros Datos Ejemplar / Capturista: amm Otros Datos Ejemplar / FechaCapturaEjemplar: 12/01/2007 03:39:49 p.m.","290412","es",NA,NA,"National Museum of Natural History, Smithsonian Institution","Laguarda-Figueras A., F. A. Solís-Marín, y A. A. Caballero-Ochoa. 2017. Actualización del Catálogo de los Equinodermos Recientes de México (Fase III). Instituto de Ciencias del Mar y Limnología. Universidad Nacional Autónoma de México. Bases de datos SNIB-CONABIO, proyectos HA018, Z002, HJ024, HJ019, DC016, S091 y G010. Ciudad de México",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"380",NA,"Tripneustes ventricosus (Lamarck, 1816)",1,NA,NA,NA,NA,"4402",NA,NA,NA,NA,"222",NA,"Animalia; Echinodermata; Echinoidea; Camarodonta; Toxopneustidae; Tripneustes",NA,NA,"SNIB-HA018-HA0181705_SIB2017.12.01-ND",NA,NA,NA,NA,NA,"grados minutos segundos",NA,NA,NA,NA,NA,"Mapa","1816","Tripneustes ventricosus","Tripneustes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320984146","Tripneustes ventricosus (Lamarck, 1816)",13.0667,-59.5767,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-01-28T09:39:08.060+00:00","2021-01-28T10:53:02.169+00:00",191,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278879,1,50,221,5964707,9721,2278876,2278879,2278879,"Tripneustes ventricosus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Tripneustes","Tripneustes ventricosus","Tripneustes","ventricosus","SPECIES","ACCEPTED",NA,NA,NA,1969,1,8,"1969-01-08T00:00:00",NA,"2021-01-28T10:53:02.169+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Echinoidea","BB","Barbados",NA,"http://n2t.net/ark:/65665/3a7426393-08aa-4faa-8971-8f83f217e313",NA,"08 JAN 1969","NMNH Extant Biology","1320984146",NA,"Invertebrate Zoology","http://n2t.net/ark:/65665/3a7426393-08aa-4faa-8971-8f83f217e313",NA,"E34265","Zahuranec",NA,"USNM",NA,NA,"Ahearn, Cynthia, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,NA,"PhysicalObject","Alcohol (Ethanol)",NA,NA,NA,NA,"North Atlantic Ocean, Caribbean Sea",NA,"North Atlantic Ocean, Caribbean Sea, Barbados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BZ-69-1",NA,"Tripneustes ventricosus (Lamarck, 1816)",20,NA,NA,NA,NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","0174f5b3-da29-4967-b8dc-ce75ed53e35d","8","8",NA,"Animalia, Echinodermata, Echinoidea, Temnopleuroida, Toxopneustidae",NA,NA,NA,NA,NA,NA,"unknown, from legacy",NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321031414","Tripneustes ventricosus (Lamarck, 1816)",16.75,-87.75,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-01-28T09:39:08.060+00:00","2021-01-28T10:52:49.744+00:00",191,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278879,1,50,221,5964707,9721,2278876,2278879,2278879,"Tripneustes ventricosus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Tripneustes","Tripneustes ventricosus","Tripneustes","ventricosus","SPECIES","ACCEPTED",NA,NA,NA,1969,3,10,"1969-03-10T00:00:00",NA,"2021-01-28T10:52:49.744+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Echinoidea","BZ","Belize",NA,"http://n2t.net/ark:/65665/3a9595636-900b-4467-93a5-94b8e6ee7f86",NA,"10 MAR 1969","NMNH Extant Biology","1321031414",NA,"Invertebrate Zoology","http://n2t.net/ark:/65665/3a9595636-900b-4467-93a5-94b8e6ee7f86",NA,"E25482","D. Devaney",NA,"USNM",NA,NA,"Ahearn, Cynthia, (IZ), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,"Southwest Cay, Glover's Reef","PhysicalObject","Alcohol (Ethanol)",NA,NA,NA,NA,"North Atlantic Ocean, Caribbean Sea",NA,"North Atlantic Ocean, Caribbean Sea, Belize",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH-VIII",NA,"Tripneustes ventricosus (Lamarck, 1816)",1,NA,NA,NA,NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","0174f5b3-da29-4967-b8dc-ce75ed53e35d","69","69",NA,"Animalia, Echinodermata, Echinoidea, Temnopleuroida, Toxopneustidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1318418396","Tripneustes ventricosus (Lamarck, 1816)",16.2033,-61.4383,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-01-28T09:39:08.060+00:00","2021-01-28T10:52:45.970+00:00",191,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278879,1,50,221,5964707,9721,2278876,2278879,2278879,"Tripneustes ventricosus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Tripneustes","Tripneustes ventricosus","Tripneustes","ventricosus","SPECIES","ACCEPTED",NA,NA,NA,1969,7,11,"1969-07-11T00:00:00",NA,"2021-01-28T10:52:45.970+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Echinoidea","GP","Guadeloupe",NA,"http://n2t.net/ark:/65665/335c8b0a7-64ac-407c-bcd4-8f0e0f68ad13",NA,NA,"NMNH Extant Biology","1318418396",NA,"Invertebrate Zoology","http://n2t.net/ark:/65665/335c8b0a7-64ac-407c-bcd4-8f0e0f68ad13",NA,"E12113",NA,NA,"USNM",NA,NA,"Fell, F. J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,"Pointe-A-Pitre, SE of","PhysicalObject","Dry",NA,NA,NA,NA,"North Atlantic Ocean, Caribbean Sea",NA,"North Atlantic Ocean, Caribbean Sea, Guadeloupe",NA,"P916",NA,"surface",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"916",NA,"Tripneustes ventricosus (Lamarck, 1816)",1,NA,NA,NA,NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","0174f5b3-da29-4967-b8dc-ce75ed53e35d","192","192",NA,"Animalia, Echinodermata, Echinoidea, Temnopleuroida, Toxopneustidae",NA,NA,NA,NA,NA,NA,"unknown, from legacy",NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1319706720","Tripneustes ventricosus (Lamarck, 1816)",16.2033,-61.4383,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-01-28T09:39:08.060+00:00","2021-01-28T10:51:34.031+00:00",191,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278879,1,50,221,5964707,9721,2278876,2278879,2278879,"Tripneustes ventricosus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Tripneustes","Tripneustes ventricosus","Tripneustes","ventricosus","SPECIES","ACCEPTED",NA,NA,NA,1969,7,11,"1969-07-11T00:00:00",NA,"2021-01-28T10:51:34.031+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Echinoidea","GP","Guadeloupe",NA,"http://n2t.net/ark:/65665/36ec3bdfa-55f3-4213-a20b-1cf11900dada",NA,NA,"NMNH Extant Biology","1319706720",NA,"Invertebrate Zoology","http://n2t.net/ark:/65665/36ec3bdfa-55f3-4213-a20b-1cf11900dada",NA,"E12111",NA,NA,"USNM",NA,NA,"Serafy, D. Keith, Southampton College of Long Island University (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,"Pointe-A-Pitre, SE of","PhysicalObject","Dry",NA,NA,NA,NA,"North Atlantic Ocean, Caribbean Sea",NA,"North Atlantic Ocean, Caribbean Sea, Guadeloupe",NA,"P916",NA,"surface",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"916",NA,"Tripneustes ventricosus (Lamarck, 1816)",1,NA,NA,NA,NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","0174f5b3-da29-4967-b8dc-ce75ed53e35d","192","192",NA,"Animalia, Echinodermata, Echinoidea, Temnopleuroida, Toxopneustidae",NA,NA,NA,NA,NA,NA,"unknown, from legacy",NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321081007","Tripneustes ventricosus (Lamarck, 1816)",17.4917,-62.9,"cucdmis,gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-01-28T09:39:08.060+00:00","2021-01-28T10:52:57.897+00:00",191,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278879,1,50,221,5964707,9721,2278876,2278879,2278879,"Tripneustes ventricosus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Tripneustes","Tripneustes ventricosus","Tripneustes","ventricosus","SPECIES","ACCEPTED",NA,NA,NA,1969,7,19,"1969-07-19T00:00:00",NA,"2021-01-28T10:52:57.897+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Echinoidea","ZZ","unknown or invalid",NA,"http://n2t.net/ark:/65665/3ab8890a3-be24-4348-8b4e-0dd6830e76fa",NA,NA,"NMNH Extant Biology","1321081007",NA,"Invertebrate Zoology","http://n2t.net/ark:/65665/3ab8890a3-be24-4348-8b4e-0dd6830e76fa",NA,"E20524",NA,NA,"USNM",NA,NA,"Serafy, D. Keith, Southampton College of Long Island University (UNITED STATES)",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,"St. Eustatius, East of","PhysicalObject","Dry",NA,NA,NA,NA,"North Atlantic Ocean, Caribbean Sea",NA,"North Atlantic Ocean, Caribbean Sea, Netherlands Antilles",NA,"P962",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"962",NA,"Tripneustes ventricosus (Lamarck, 1816)",1,NA,NA,NA,NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","0174f5b3-da29-4967-b8dc-ce75ed53e35d","200","200",NA,"Animalia, Echinodermata, Echinoidea, Temnopleuroida, Toxopneustidae",NA,NA,NA,NA,NA,NA,"unknown, from legacy",NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1321479870","Tripneustes ventricosus (Lamarck, 1816)",14.415,-60.8933,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-01-28T09:39:08.060+00:00","2021-01-28T10:52:53.243+00:00",191,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278879,1,50,221,5964707,9721,2278876,2278879,2278879,"Tripneustes ventricosus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Tripneustes","Tripneustes ventricosus","Tripneustes","ventricosus","SPECIES","ACCEPTED",NA,NA,NA,1969,7,8,"1969-07-08T00:00:00",NA,"2021-01-28T10:52:53.243+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Echinoidea","MQ","Martinique",NA,"http://n2t.net/ark:/65665/3bd26de9c-de2d-426e-936f-01a9e3e0e0c1",NA,NA,"NMNH Extant Biology","1321479870",NA,"Invertebrate Zoology","http://n2t.net/ark:/65665/3bd26de9c-de2d-426e-936f-01a9e3e0e0c1",NA,"E12110",NA,NA,"USNM",NA,NA,"Serafy, D. Keith, Southampton College of Long Island University (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,"Point D'Enfer, East of","PhysicalObject","Dry",NA,NA,NA,NA,"North Atlantic Ocean, Caribbean Sea",NA,"North Atlantic Ocean, Caribbean Sea, Martinique",NA,"P897",NA,"intertidal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"897",NA,"Tripneustes ventricosus (Lamarck, 1816)",3,NA,NA,NA,NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","0174f5b3-da29-4967-b8dc-ce75ed53e35d","189","189",NA,"Animalia, Echinodermata, Echinoidea, Temnopleuroida, Toxopneustidae",NA,NA,NA,NA,NA,NA,"unknown, from legacy",NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1320544242","Tripneustes ventricosus (Lamarck, 1816)",21.1667,-86.3,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-01-28T09:39:08.060+00:00","2021-01-28T10:52:45.450+00:00",191,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278879,1,50,221,5964707,9721,2278876,2278879,2278879,"Tripneustes ventricosus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Tripneustes","Tripneustes ventricosus","Tripneustes","ventricosus","SPECIES","ACCEPTED",NA,NA,"Quintana Roo",1967,5,23,"1967-05-23T00:00:00",NA,"2021-01-28T10:52:45.450+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Echinoidea","MX","Mexico",NA,"http://n2t.net/ark:/65665/393d2a591-d464-428b-abb4-8a9da4fe7250",NA,"23 MAY 1967","NMNH Extant Biology","1320544242",NA,"Invertebrate Zoology","http://n2t.net/ark:/65665/393d2a591-d464-428b-abb4-8a9da4fe7250",NA,"E20597",NA,NA,"USNM",NA,NA,"Serafy, D. Keith, Southampton College of Long Island University (UNITED STATES)",NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,"Yucatan Channel, Arrowsmith Bank, East Of","PhysicalObject","Dry",NA,NA,NA,NA,"North Atlantic Ocean, Caribbean Sea",NA,"North Atlantic Ocean, Caribbean Sea, Mexico, Quintana Roo",NA,"P583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"583",NA,"Tripneustes ventricosus (Lamarck, 1816)",2,NA,NA,NA,NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","0174f5b3-da29-4967-b8dc-ce75ed53e35d","143","143",NA,"Animalia, Echinodermata, Echinoidea, Temnopleuroida, Toxopneustidae",NA,NA,NA,NA,NA,NA,"unknown, from legacy",NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1317498209","Tripneustes ventricosus (Lamarck, 1816)",9.2617,-80.07,"gass84,osiic,colmafu","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","US","DWC_ARCHIVE","2021-01-28T09:39:08.060+00:00","2021-01-28T10:52:31.619+00:00",191,"bc092ff0-02e4-11dc-991f-b8a03c50a862","PRESERVED_SPECIMEN","PRESENT",2278879,1,50,221,5964707,9721,2278876,2278879,2278879,"Tripneustes ventricosus (Lamarck, 1816)","Animalia","Echinodermata","Camarodonta","Toxopneustidae","Tripneustes","Tripneustes ventricosus","Tripneustes","ventricosus","SPECIES","ACCEPTED",NA,NA,"Canal Zone",1967,NA,NA,"1967-01-01T00:00:00",NA,"2021-01-28T10:52:31.619+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode",FALSE,"WGS84","Echinoidea","PA","Panama",NA,"http://n2t.net/ark:/65665/30d199e04-1804-44f1-b951-de5eea73c66c",NA,"-- --- 1967","NMNH Extant Biology","1317498209",NA,"Invertebrate Zoology","http://n2t.net/ark:/65665/30d199e04-1804-44f1-b951-de5eea73c66c",NA,"E14575","R. Chesher",NA,"USNM",NA,NA,"Chesher, R.",NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:34871",NA,NA,"Pina","PhysicalObject","Dry",NA,NA,NA,NA,"North Atlantic Ocean, Caribbean Sea",NA,"North Atlantic Ocean, Caribbean Sea, Panama, Canal Zone",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tripneustes ventricosus (Lamarck, 1816)",3,NA,NA,NA,NA,NA,NA,"586ee56e-b0fe-4dff-b7f9-aeb104f3308a","0174f5b3-da29-4967-b8dc-ce75ed53e35d",NA,NA,NA,"Animalia, Echinodermata, Echinoidea, Temnopleuroida, Toxopneustidae",NA,NA,NA,NA,NA,NA,"unknown, from legacy",NA,"Degrees Minutes Seconds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
