"scientificName","decimalLongitude","decimalLatitude"
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
"trve",-74.198125,11.263453
